抓取批次,候选编号,来源编号,来源层级,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,质量分,入库状态,建议动作,原文链接,来源列表页
20260502_020427,CAND-5CE408FA25E9,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于加强岁末年初电力安全生产工作的通知 2022-11-30,2022-11-30,电力安全,HTML,46,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134328.html,https://scb.nea.gov.cn/dtyw/tzgg/index_20.html
20260502_020427,CAND-1B9CADB87C3D,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于部署开展四川电力行业迎峰度冬专项应急演练工作的通知 2022-12-02,2022-12-02,迎峰度冬,HTML,46,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134329.html,https://scb.nea.gov.cn/dtyw/tzgg/index_20.html
20260502_020427,CAND-CDF120309B39,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于加强强降温期间电力安全生产风险防控的通知 2023-01-16,2023-01-16,电力安全,HTML,46,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134357.html,https://scb.nea.gov.cn/dtyw/tzgg/index_18.html
20260502_020427,CAND-95F373172A95,SRC-MU-005,直辖市,天津,天津市工业和信息化局-委局文件,天津市工业和信息化局,市工业和信息化局 华北电网公司 市电力公司关于印发2023年天津市统调电厂优先 发电...2023-02-17,2023-02-17,电网,HTML,46,低分候选,暂不回填,https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202302/t20230217_6110931.html,https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/index_10.html
20260502_020427,CAND-C37ADD235783,SRC-R-001,区域监管,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,南方能源监管局加强电力系统运行备用监管 2023-03-20,2023-03-20,备用,HTML,46,低分候选,暂不回填,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245849.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_18.html
20260502_020427,CAND-CE79B5DAD666,SRC-R-006,区域监管,西北区域,国家能源局西北监管局-通知公告,国家能源局派出机构,国家能源局西北监管局关于再次公开征求《西北区域电力并网运行管理实施细则（征求... 2023-05-16,2023-05-16,实施细则,HTML,46,低分候选,暂不回填,https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147604.html,https://xbj.nea.gov.cn/dtyw/tzgg/index_15.html
20260502_020427,CAND-B1644C3655FA,SRC-R-001,区域监管,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于公开征求《广东、广西、海南发电机组进入及退出商业运营管理实施细则（征求意... 2023-08-07,2023-08-07,实施细则,HTML,46,低分候选,暂不回填,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245899.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_15.html
20260502_020427,CAND-8A2271E2CCB7,SRC-R-002,区域监管,华中区域,国家能源局华中监管局-通知公告,国家能源局派出机构,华中能源监管局关于征求《华中区域发电机组进入及退出商业运营实施细则（征求意见... 2023-09-08,2023-09-08,实施细则,HTML,46,低分候选,暂不回填,https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165620.html,https://hzj.nea.gov.cn/dtyw/tzgg/index_5.html
20260502_020427,CAND-63B0490083B6,SRC-R-006,区域监管,西北区域,国家能源局西北监管局-通知公告,国家能源局派出机构,国家能源局西北监管局关于公开征求《西北区域电力并网运行管理实施细则》《西北区... 2024-07-08,2024-07-08,实施细则,HTML,46,低分候选,暂不回填,https://xbj.nea.gov.cn/dtyw/tzgg/202407/t20240712_265987.html,https://xbj.nea.gov.cn/dtyw/tzgg/index_13.html
20260502_020427,CAND-A26594EE6237,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,福建能源监管办关于公开征求《福建电力市场运行基本规则（2024年修订版）（征求意... 2024-10-18,2024-10-18,电力市场,HTML,46,低分候选,暂不回填,https://fjb.nea.gov.cn/dtyw/tzgg/202410/t20241018_271039.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_6.html
20260502_020427,CAND-7958702CC6AD,SRC-P-036,省级,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于公开征求《关于加快推动新型储能项目建设的通知（征求意见稿）》意见的函,2024-12-02,新型储能,HTML,46,低分候选,暂不回填,https://fgw.sc.gov.cn/sfgw/tzgg/2024/12/2/1dcf59404d1643ffb60829520815c39a.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_15.shtml
20260502_020427,CAND-957BE224A108,SRC-R-001,区域监管,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于公开征求《广东、广西、海南发电机组进入及退出商业运营与电力市场业务衔接规... 2025-01-10,2025-01-10,电力市场,HTML,46,低分候选,暂不回填,https://nfj.nea.gov.cn/xwzx/tzgg/202501/t20250110_275186.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_6.html
20260502_020427,CAND-ACC6369CCB5D,SRC-PR-002,省级监管,江苏,国家能源局江苏监管办公室-公告,国家能源局江苏监管办公室,江苏能源监管办关于公开征求《江苏电力并网运行管理实施细则（征求意见稿）》《江苏电力辅助... 2025-09-29,2025-09-29,实施细则,HTML,46,低分候选,暂不回填,https://jsb.nea.gov.cn/dtyw/gg/202509/t20250929_288286.html,https://jsb.nea.gov.cn/dtyw/gg/index_4.html
20260502_020427,CAND-C8A1E18DD855,SRC-P-002,省级,广东,广东省能源局-通知公告,广东省能源局,关于佛山南海长海电厂1号机组和东莞东糖三联电厂1、2、3、4、6号机组作为应急备用电源的公示04-12,,备用,HTML,42,低分候选,暂不回填,https://drc.gd.gov.cn/snyj/tzgg/content/post_3908754.html,https://drc.gd.gov.cn/snyj/tzgg/mindex_47.html
20260502_020427,CAND-85724498D253,SRC-P-033,省级,内蒙古自治区,内蒙古自治区能源局-通知公告,内蒙古自治区能源局,内蒙古自治区能源局关于公开征求增量配电网有关政策意见建议的公告,,电网;配电网,HTML,42,低分候选,暂不回填,https://nyj.nmg.gov.cn/slh/tz/202503/t20250310_2678852.html,https://nyj.nmg.gov.cn/slh/tz/index_16.html
20260502_020427,CAND-AD3E2D03948D,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,山东电力迎峰度夏及防汛检查情况 2006-08-14,2006-08-14,迎峰度夏,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109885.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_41.html
20260502_020427,CAND-ADB7494F2431,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,2007年山东电力安全生产工作要点 2007-02-28,2007-02-28,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109901.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_40.html
20260502_020427,CAND-370D746DE9F2,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,1-3月山东电力安全生产情况通报 2007-04-09,2007-04-09,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109904.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_39.html
20260502_020427,CAND-E764D03D548E,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表彰2007年度全省电力安全生产先进单位和先进个人的决定 2008-02-01,2008-02-01,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109919.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_38.html
20260502_020427,CAND-B9F1D10DD772,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表彰2008年度全省电力安全生产先进单位和先进个人的决定 2009-02-24,2009-02-24,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109940.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_37.html
20260502_020427,CAND-90CAAF55E754,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,山东省电力迎峰度夏及全运保电安全检查情况通报 2009-07-31,2009-07-31,迎峰度夏,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109958.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_36.html
20260502_020427,CAND-4811FB972CD6,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,2011年山东省电力安全生产工作要点 2011-02-18,2011-02-18,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_109999.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-F4C65E8ECD19,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表彰2010年度全省电力安全生产先进单位和先进个人的决定 2011-03-16,2011-03-16,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110003.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_33.html
20260502_020427,CAND-07673CD7798F,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于扎实开展“安全生产基层基础强化年”第一次重点行动 做好2012年一季度电力安全生产和供应... 2011-12-30,2011-12-30,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110028.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_31.html
20260502_020427,CAND-E418B91A4E36,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于报送山东省内并网燃气机组有关情况的函 2013-01-21,2013-01-21,省内,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110080.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_28.html
20260502_020427,CAND-EA78D421AB5C,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,跨省从事电力设施施工企业登记确认公告 2013-02-26,2013-02-26,跨省,HTML,42,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3467.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_48.html
20260502_020427,CAND-0B9156B506EA,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表扬2012年度全省电力安全生产先进单位和先进个人的通报 2013-03-13,2013-03-13,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110085.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_27.html
20260502_020427,CAND-51B1FE9A2589,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表扬2012年度全省电力安全生产先进车间、班组的通报 2013-03-13,2013-03-13,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110084.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_27.html
20260502_020427,CAND-AA435324A7BA,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,2013年全省电力迎峰度夏及防汛检查情况通报 2013-07-16,2013-07-16,迎峰度夏,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110102.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_26.html
20260502_020427,CAND-FFA9C857082D,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,2013年全省电力安全大检查督查情况通报 2013-09-04,2013-09-04,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110108.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_26.html
20260502_020427,CAND-0568E3483529,SRC-PR-001,省级监管,江苏,国家能源局江苏监管办公室-通知,国家能源局江苏监管办公室,转发国家能源局关于开展电力安全生产大检查“回头看”工作的通知 2014-01-09,2014-01-09,电力安全,HTML,42,低分候选,暂不回填,https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_31843.html,https://jsb.nea.gov.cn/dtyw/tz/index_13.html
20260502_020427,CAND-3C78DB4DE2D8,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于表扬2013年度全省电力安全生产先进单位和先进个人的通报 2014-02-19,2014-02-19,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110121.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_25.html
20260502_020427,CAND-B26C19AA9A60,SRC-PR-001,省级监管,江苏,国家能源局江苏监管办公室-通知,国家能源局江苏监管办公室,江苏能源监管办转发国家能源局综合司关于电网企业回购电源项目自建配套送出工程有关事项的通... 2014-02-24,2014-02-24,电网,HTML,42,低分候选,暂不回填,https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_31845.html,https://jsb.nea.gov.cn/dtyw/tz/index_12.html
20260502_020427,CAND-D686D876B564,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,2014年全省电力迎峰度夏及防汛检查情况通报 2014-07-30,2014-07-30,迎峰度夏,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110173.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_21.html
20260502_020427,CAND-F62E620A417D,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于2014年度全省电力安全生产先进单位和先进个人的通报 2015-02-09,2015-02-09,电力安全,HTML,42,低分候选,暂不回填,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110202.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_20.html
20260502_020427,CAND-DF5E52C2B6A5,SRC-PR-006,省级监管,贵州,国家能源局贵州监管办公室-通知公告,国家能源局贵州监管办公室,关于切实做好春节和“两会”期间电力安全生产和可靠供应的通知 2015-02-12,2015-02-12,电力安全,HTML,42,低分候选,暂不回填,https://gzb.nea.gov.cn/dtyw/tzgg/202308/t20230821_3576.html,https://gzb.nea.gov.cn/dtyw/tzgg/index_41.html
20260502_020427,CAND-8A9D1AE9AAF9,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,四川电力工程建设项目、发电企业及电网企业安全生产标准化达标评级公告（第七批） 2015-03-06,2015-03-06,电网,HTML,42,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_133961.html,https://scb.nea.gov.cn/dtyw/tzgg/index_44.html
20260502_020427,CAND-B8DFDFCFE41D,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,四川电力工程建设项目、发电企业及电网企业安全生产标准化达标评级公告（第六批） 2015-03-06,2015-03-06,电网,HTML,42,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_133959.html,https://scb.nea.gov.cn/dtyw/tzgg/index_44.html
20260502_020427,CAND-09E0127473FD,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,新疆能源监管办资质管理处积极向国家能源局局市场监管司反馈意见 2015-03-31,2015-03-31,市场监管,HTML,42,低分候选,暂不回填,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_115988.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_46.html
20260502_020427,CAND-E432F1963C06,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,四川发电企业、电网企业安全生产标准化达标评级公告（第八批） 2015-06-29,2015-06-29,电网,HTML,42,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_133986.html,https://scb.nea.gov.cn/dtyw/tzgg/index_42.html
20260502_020427,CAND-8794125A0BC3,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于关于对《四川省直调发电厂2014年辅助服务补偿及并网运行考核年度清算情况》进... 2015-08-20,2015-08-20,辅助服务,HTML,42,低分候选,暂不回填,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_133997.html,https://scb.nea.gov.cn/dtyw/tzgg/index_41.html
20260502_020427,CAND-43A16B184CBD,SRC-MU-008,直辖市,上海,上海市经济和信息化委员会-政策法规,上海市经济和信息化委员会,"上海市城市电网建设和供电用电管理暂行规定 (1995年3月20日上海市人民政府发布,根据1997年12月19日上海市人民政府第54号令修正并重新发布） 第一章 总则 第一条 （目的和依据）为了加快本市城市电网的建设和改造，保障电力的正常供应，满足经济发展和人民生活的需求，根据有关法律、法规，结合本市实际情况，制定本规定。第二条 （定义）本规定所称的城市电... 2015-08-21",2015-08-21,电网,HTML,42,低分候选,暂不回填,https://www.sheitc.sh.gov.cn/bmgzjxgwj/20150821/0020-667647.html,https://www.sheitc.sh.gov.cn/zcfg/index_40.html
